"country","coub","sex","age","reg_region","fborn","education","number"
"RUS","AGO",2,99,"AFRI",1,12,3
"RUS","AGO",2,99,"AFRI",1,34,87
"RUS","AGO",2,99,"AFRI",1,56,6
"RUS","AIA",1,99,"SCAC",1,12,2
"RUS","AIA",1,99,"SCAC",1,34,8
"RUS","AIA",1,99,"SCAC",1,56,22
"RUS","AIA",2,99,"SCAC",1,34,2
"RUS","AIA",2,99,"SCAC",1,56,5
"RUS","ALB",1,99,"EURO",1,12,6
"RUS","ALB",1,99,"EURO",1,34,55
"RUS","ALB",1,99,"EURO",1,56,65
"RUS","ALB",2,99,"EURO",1,12,8
"RUS","ALB",2,99,"EURO",1,34,48
"RUS","ALB",2,99,"EURO",1,56,33
"RUS","AND",1,99,"EURO",1,12,1
"RUS","AND",1,99,"EURO",1,34,2
"RUS","AND",1,99,"EURO",1,56,1
"RUS","AND",2,99,"EURO",1,12,1
"RUS","AND",2,99,"EURO",1,34,1
"RUS","AND",2,99,"EURO",1,56,1
"RUS","ARE",1,99,"ASIA",1,12,14
"RUS","ARE",1,99,"ASIA",1,34,25
"RUS","ARE",1,99,"ASIA",1,56,55
"RUS","ARE",2,99,"ASIA",1,12,8
"RUS","ARE",2,99,"ASIA",1,34,15
"RUS","ARE",2,99,"ASIA",1,56,19
"RUS","ARG",1,99,"SCAC",1,12,7
"RUS","ARG",1,99,"SCAC",1,34,42
"RUS","ARG",1,99,"SCAC",1,56,62
"RUS","ARG",2,99,"SCAC",1,12,8
"RUS","ARG",2,99,"SCAC",1,34,38
"RUS","ARG",2,99,"SCAC",1,56,28
"RUS","ASM",1,99,"OCEA",1,12,1
"RUS","ASM",1,99,"OCEA",1,34,3
"RUS","ASM",1,99,"OCEA",1,56,7
"RUS","ASM",2,99,"OCEA",1,12,1
"RUS","ASM",2,99,"OCEA",1,34,5
"RUS","ASM",2,99,"OCEA",1,56,5
"RUS","ATG",1,99,"SCAC",1,56,1
"RUS","AUS",1,99,"OCEA",1,12,8
"RUS","AUS",1,99,"OCEA",1,34,79
"RUS","AUS",1,99,"OCEA",1,56,131
"RUS","AUS",2,99,"OCEA",1,12,6
"RUS","AUS",2,99,"OCEA",1,34,62
"RUS","AUS",2,99,"OCEA",1,56,111
"RUS","AUT",1,99,"EURO",1,12,42
"RUS","AUT",1,99,"EURO",1,34,414
"RUS","AUT",1,99,"EURO",1,56,813
"RUS","AUT",1,99,"EURO",1,99,4
"RUS","AUT",2,99,"EURO",1,12,46
"RUS","AUT",2,99,"EURO",1,34,516
"RUS","AUT",2,99,"EURO",1,56,858
"RUS","BDI",1,99,"AFRI",1,12,1
"RUS","BDI",1,99,"AFRI",1,34,62
"RUS","BDI",1,99,"AFRI",1,56,21
"RUS","BDI",2,99,"AFRI",1,12,1
"RUS","BDI",2,99,"AFRI",1,34,17
"RUS","BDI",2,99,"AFRI",1,56,2
"RUS","BEL",1,99,"EURO",1,12,11
"RUS","BEL",1,99,"EURO",1,34,47
"RUS","BEL",1,99,"EURO",1,56,83
"RUS","BEL",1,99,"EURO",1,99,1
"RUS","BEL",2,99,"EURO",1,12,9
"RUS","BEL",2,99,"EURO",1,34,34
"RUS","BEL",2,99,"EURO",1,56,37
"RUS","BEL",2,99,"EURO",1,99,1
"RUS","BEN",1,99,"AFRI",1,34,49
"RUS","BEN",1,99,"AFRI",1,56,20
"RUS","BEN",2,99,"AFRI",1,12,3
"RUS","BEN",2,99,"AFRI",1,34,18
"RUS","BEN",2,99,"AFRI",1,56,2
"RUS","BFA",1,99,"AFRI",1,12,11
"RUS","BFA",1,99,"AFRI",1,34,96
"RUS","BFA",1,99,"AFRI",1,56,59
"RUS","BFA",2,99,"AFRI",1,12,16
"RUS","BFA",2,99,"AFRI",1,34,131
"RUS","BFA",2,99,"AFRI",1,56,85
"RUS","BGD",1,99,"ASIA",1,12,7
"RUS","BGD",1,99,"ASIA",1,34,150
"RUS","BGD",1,99,"ASIA",1,56,229
"RUS","BGD",1,99,"ASIA",1,99,1
"RUS","BGD",2,99,"ASIA",1,12,2
"RUS","BGD",2,99,"ASIA",1,34,20
"RUS","BGD",2,99,"ASIA",1,56,34
"RUS","BGR",1,99,"EURO",1,12,281
"RUS","BGR",1,99,"EURO",1,34,2208
"RUS","BGR",1,99,"EURO",1,56,1155
"RUS","BGR",1,99,"EURO",1,99,1
"RUS","BGR",2,99,"EURO",1,12,156
"RUS","BGR",2,99,"EURO",1,34,710
"RUS","BGR",2,99,"EURO",1,56,796
"RUS","BGR",2,99,"EURO",1,99,1
"RUS","BHR",1,99,"ASIA",1,12,1
"RUS","BHR",1,99,"ASIA",1,34,3
"RUS","BHR",1,99,"ASIA",1,56,2
"RUS","BHR",2,99,"ASIA",1,12,1
"RUS","BHR",2,99,"ASIA",1,34,1
"RUS","BHS",1,99,"SCAC",1,12,1
"RUS","BHS",1,99,"SCAC",1,34,7
"RUS","BHS",1,99,"SCAC",1,56,3
"RUS","BHS",2,99,"SCAC",1,34,9
"RUS","BHS",2,99,"SCAC",1,56,2
"RUS","BLZ",1,99,"SCAC",1,12,1
"RUS","BLZ",2,99,"SCAC",1,12,1
"RUS","BLZ",2,99,"SCAC",1,34,5
"RUS","BLZ",2,99,"SCAC",1,56,1
"RUS","BMU",1,99,"EURO",1,34,2
"RUS","BMU",1,99,"EURO",1,56,1
"RUS","BMU",2,99,"EURO",1,12,1
"RUS","BMU",2,99,"EURO",1,56,1
"RUS","BOL",1,99,"SCAC",1,12,2
"RUS","BOL",1,99,"SCAC",1,34,18
"RUS","BOL",1,99,"SCAC",1,56,31
"RUS","BOL",2,99,"SCAC",1,12,2
"RUS","BOL",2,99,"SCAC",1,34,14
"RUS","BOL",2,99,"SCAC",1,56,4
"RUS","BRA",1,99,"SCAC",1,12,8
"RUS","BRA",1,99,"SCAC",1,34,137
"RUS","BRA",1,99,"SCAC",1,56,55
"RUS","BRA",1,99,"SCAC",1,99,1
"RUS","BRA",2,99,"SCAC",1,12,17
"RUS","BRA",2,99,"SCAC",1,34,91
"RUS","BRA",2,99,"SCAC",1,56,64
"RUS","BRB",1,99,"SCAC",1,12,1
"RUS","BRB",1,99,"SCAC",1,34,1
"RUS","BRB",1,99,"SCAC",1,56,1
"RUS","BRB",2,99,"SCAC",1,34,1
"RUS","BRB",2,99,"SCAC",1,56,4
"RUS","BRN",1,99,"ASIA",1,12,1
"RUS","BRN",2,99,"ASIA",1,34,2
"RUS","BTN",1,99,"ASIA",1,34,3
"RUS","BTN",1,99,"ASIA",1,56,2
"RUS","BTN",2,99,"ASIA",1,12,1
"RUS","BWA",1,99,"AFRI",1,34,8
"RUS","BWA",2,99,"AFRI",1,12,1
"RUS","BWA",2,99,"AFRI",1,34,17
"RUS","BWA",2,99,"AFRI",1,56,1
"RUS","CAF",1,99,"AFRI",1,12,3
"RUS","CAF",1,99,"AFRI",1,34,16
"RUS","CAF",1,99,"AFRI",1,56,26
"RUS","CAF",2,99,"AFRI",1,12,4
"RUS","CAF",2,99,"AFRI",1,34,14
"RUS","CAF",2,99,"AFRI",1,56,10
"RUS","CAN",1,99,"NOAM",1,12,10
"RUS","CAN",1,99,"NOAM",1,34,46
"RUS","CAN",1,99,"NOAM",1,56,91
"RUS","CAN",2,99,"NOAM",1,12,12
"RUS","CAN",2,99,"NOAM",1,34,35
"RUS","CAN",2,99,"NOAM",1,56,54
"RUS","CHE",1,99,"EURO",1,12,11
"RUS","CHE",1,99,"EURO",1,34,41
"RUS","CHE",1,99,"EURO",1,56,89
"RUS","CHE",2,99,"EURO",1,12,9
"RUS","CHE",2,99,"EURO",1,34,34
"RUS","CHE",2,99,"EURO",1,56,86
"RUS","CHL",1,99,"SCAC",1,12,2
"RUS","CHL",1,99,"SCAC",1,34,16
"RUS","CHL",1,99,"SCAC",1,56,37
"RUS","CHL",2,99,"SCAC",1,12,4
"RUS","CHL",2,99,"SCAC",1,34,9
"RUS","CHL",2,99,"SCAC",1,56,16
"RUS","CHN",1,99,"ASIA",1,12,5387
"RUS","CHN",1,99,"ASIA",1,34,18346
"RUS","CHN",1,99,"ASIA",1,56,5736
"RUS","CHN",1,99,"ASIA",1,99,601
"RUS","CHN",2,99,"ASIA",1,12,4037
"RUS","CHN",2,99,"ASIA",1,34,13426
"RUS","CHN",2,99,"ASIA",1,56,5749
"RUS","CHN",2,99,"ASIA",1,99,306
"RUS","CIV",1,99,"AFRI",1,34,65
"RUS","CIV",1,99,"AFRI",1,56,13
"RUS","CIV",2,99,"AFRI",1,34,24
"RUS","CIV",2,99,"AFRI",1,56,2
"RUS","CMR",1,99,"AFRI",1,12,3
"RUS","CMR",1,99,"AFRI",1,34,140
"RUS","CMR",1,99,"AFRI",1,56,102
"RUS","CMR",2,99,"AFRI",1,12,3
"RUS","CMR",2,99,"AFRI",1,34,54
"RUS","CMR",2,99,"AFRI",1,56,9
"RUS","COD",1,99,"AFRI",1,12,1
"RUS","COD",1,99,"AFRI",1,34,6
"RUS","COD",1,99,"AFRI",1,56,2
"RUS","COD",2,99,"AFRI",1,34,4
"RUS","COD",2,99,"AFRI",1,56,1
"RUS","COG",1,99,"AFRI",1,12,4
"RUS","COG",1,99,"AFRI",1,34,305
"RUS","COG",1,99,"AFRI",1,56,99
"RUS","COG",1,99,"AFRI",1,99,1
"RUS","COG",2,99,"AFRI",1,12,4
"RUS","COG",2,99,"AFRI",1,34,126
"RUS","COG",2,99,"AFRI",1,56,11
"RUS","COK",1,99,"OCEA",1,12,1
"RUS","COK",1,99,"OCEA",1,34,2
"RUS","COL",1,99,"SCAC",1,12,7
"RUS","COL",1,99,"SCAC",1,34,58
"RUS","COL",1,99,"SCAC",1,56,62
"RUS","COL",2,99,"SCAC",1,12,5
"RUS","COL",2,99,"SCAC",1,34,26
"RUS","COL",2,99,"SCAC",1,56,22
"RUS","COM",1,99,"AFRI",1,12,8
"RUS","COM",1,99,"AFRI",1,34,26
"RUS","COM",1,99,"AFRI",1,56,8
"RUS","COM",2,99,"AFRI",1,12,7
"RUS","COM",2,99,"AFRI",1,34,22
"RUS","COM",2,99,"AFRI",1,56,10
"RUS","CPV",1,99,"AFRI",1,34,21
"RUS","CPV",1,99,"AFRI",1,56,3
"RUS","CPV",2,99,"AFRI",1,12,1
"RUS","CPV",2,99,"AFRI",1,34,14
"RUS","CPV",2,99,"AFRI",1,56,4
"RUS","CRI",1,99,"SCAC",1,12,3
"RUS","CRI",1,99,"SCAC",1,34,7
"RUS","CRI",1,99,"SCAC",1,56,2
"RUS","CRI",2,99,"SCAC",1,12,1
"RUS","CRI",2,99,"SCAC",1,34,9
"RUS","CRI",2,99,"SCAC",1,56,3
"RUS","CUB",1,99,"SCAC",1,12,36
"RUS","CUB",1,99,"SCAC",1,34,433
"RUS","CUB",1,99,"SCAC",1,56,790
"RUS","CUB",1,99,"SCAC",1,99,1
"RUS","CUB",2,99,"SCAC",1,12,23
"RUS","CUB",2,99,"SCAC",1,34,304
"RUS","CUB",2,99,"SCAC",1,56,479
"RUS","CYM",1,99,"SCAC",1,34,3
"RUS","CYM",2,99,"SCAC",1,34,1
"RUS","CYP",1,99,"EURO",1,12,10
"RUS","CYP",1,99,"EURO",1,34,7
"RUS","CYP",1,99,"EURO",1,56,39
"RUS","CYP",2,99,"EURO",1,12,13
"RUS","CYP",2,99,"EURO",1,34,21
"RUS","CYP",2,99,"EURO",1,56,21
"RUS","CZE",1,99,"EURO",1,12,142
"RUS","CZE",1,99,"EURO",1,34,2315
"RUS","CZE",1,99,"EURO",1,56,2697
"RUS","CZE",1,99,"EURO",1,99,4
"RUS","CZE",2,99,"EURO",1,12,108
"RUS","CZE",2,99,"EURO",1,34,2069
"RUS","CZE",2,99,"EURO",1,56,3115
"RUS","CZE",2,99,"EURO",1,99,2
"RUS","DEU",1,99,"EURO",1,12,1899
"RUS","DEU",1,99,"EURO",1,34,28036
"RUS","DEU",1,99,"EURO",1,56,34892
"RUS","DEU",1,99,"EURO",1,99,17
"RUS","DEU",2,99,"EURO",1,12,1513
"RUS","DEU",2,99,"EURO",1,34,28457
"RUS","DEU",2,99,"EURO",1,56,37790
"RUS","DEU",2,99,"EURO",1,99,36
"RUS","DJI",1,99,"AFRI",1,12,1
"RUS","DJI",1,99,"AFRI",1,34,8
"RUS","DJI",2,99,"AFRI",1,34,1
"RUS","DMA",1,99,"SCAC",1,34,2
"RUS","DMA",2,99,"SCAC",1,34,3
"RUS","DNK",1,99,"EURO",1,12,9
"RUS","DNK",1,99,"EURO",1,34,29
"RUS","DNK",1,99,"EURO",1,56,50
"RUS","DNK",2,99,"EURO",1,12,8
"RUS","DNK",2,99,"EURO",1,34,33
"RUS","DNK",2,99,"EURO",1,56,34
"RUS","DOM",1,99,"SCAC",1,12,1
"RUS","DOM",1,99,"SCAC",1,34,2
"RUS","DOM",1,99,"SCAC",1,56,6
"RUS","DOM",2,99,"SCAC",1,12,1
"RUS","DOM",2,99,"SCAC",1,34,1
"RUS","DOM",2,99,"SCAC",1,56,3
"RUS","DZA",1,99,"AFRI",1,12,29
"RUS","DZA",1,99,"AFRI",1,34,162
"RUS","DZA",1,99,"AFRI",1,56,266
"RUS","DZA",2,99,"AFRI",1,12,10
"RUS","DZA",2,99,"AFRI",1,34,76
"RUS","DZA",2,99,"AFRI",1,56,122
"RUS","ECU",1,99,"SCAC",1,12,3
"RUS","ECU",1,99,"SCAC",1,34,84
"RUS","ECU",1,99,"SCAC",1,56,66
"RUS","ECU",2,99,"SCAC",1,12,3
"RUS","ECU",2,99,"SCAC",1,34,40
"RUS","ECU",2,99,"SCAC",1,56,17
"RUS","EGY",1,99,"AFRI",1,12,13
"RUS","EGY",1,99,"AFRI",1,34,201
"RUS","EGY",1,99,"AFRI",1,56,337
"RUS","EGY",2,99,"AFRI",1,12,9
"RUS","EGY",2,99,"AFRI",1,34,66
"RUS","EGY",2,99,"AFRI",1,56,107
"RUS","ERI",1,99,"AFRI",1,34,4
"RUS","ERI",1,99,"AFRI",1,56,1
"RUS","ERI",2,99,"AFRI",1,34,1
"RUS","ESH",1,99,"AFRI",1,34,4
"RUS","ESH",1,99,"AFRI",1,56,3
"RUS","ESH",2,99,"AFRI",1,12,4
"RUS","ESH",2,99,"AFRI",1,34,15
"RUS","ESH",2,99,"AFRI",1,56,4
"RUS","ESP",1,99,"EURO",1,12,30
"RUS","ESP",1,99,"EURO",1,34,93
"RUS","ESP",1,99,"EURO",1,56,215
"RUS","ESP",1,99,"EURO",1,99,1
"RUS","ESP",2,99,"EURO",1,12,33
"RUS","ESP",2,99,"EURO",1,34,84
"RUS","ESP",2,99,"EURO",1,56,134
"RUS","EST",1,99,"EURO",1,12,2061
"RUS","EST",1,99,"EURO",1,34,14004
"RUS","EST",1,99,"EURO",1,56,9256
"RUS","EST",1,99,"EURO",1,99,7
"RUS","EST",2,99,"EURO",1,12,1859
"RUS","EST",2,99,"EURO",1,34,16679
"RUS","EST",2,99,"EURO",1,56,11477
"RUS","EST",2,99,"EURO",1,99,16
"RUS","ETH",1,99,"AFRI",1,12,4
"RUS","ETH",1,99,"AFRI",1,34,57
"RUS","ETH",1,99,"AFRI",1,56,102
"RUS","ETH",2,99,"AFRI",1,12,7
"RUS","ETH",2,99,"AFRI",1,34,32
"RUS","ETH",2,99,"AFRI",1,56,22
"RUS","FIN",1,99,"EURO",1,12,73
"RUS","FIN",1,99,"EURO",1,34,287
"RUS","FIN",1,99,"EURO",1,56,358
"RUS","FIN",1,99,"EURO",1,99,1
"RUS","FIN",2,99,"EURO",1,12,116
"RUS","FIN",2,99,"EURO",1,34,380
"RUS","FIN",2,99,"EURO",1,56,371
"RUS","FIN",2,99,"EURO",1,99,2
"RUS","FLK",2,99,"SCAC",1,34,1
"RUS","FRA",1,99,"EURO",1,12,87
"RUS","FRA",1,99,"EURO",1,34,272
"RUS","FRA",1,99,"EURO",1,56,675
"RUS","FRA",1,99,"EURO",1,99,1
"RUS","FRA",2,99,"EURO",1,12,98
"RUS","FRA",2,99,"EURO",1,34,216
"RUS","FRA",2,99,"EURO",1,56,391
"RUS","FRA",2,99,"EURO",1,99,1
"RUS","FSM",2,99,"OCEA",1,56,1
"RUS","FYUG-BIH",1,99,"EURO",1,12,11
"RUS","FYUG-BIH",1,99,"EURO",1,34,285
"RUS","FYUG-BIH",1,99,"EURO",1,56,118
"RUS","FYUG-BIH",1,99,"EURO",1,99,1
"RUS","FYUG-BIH",2,99,"EURO",1,12,5
"RUS","FYUG-BIH",2,99,"EURO",1,34,28
"RUS","FYUG-BIH",2,99,"EURO",1,56,17
"RUS","FYUG-HRV",1,99,"EURO",1,12,14
"RUS","FYUG-HRV",1,99,"EURO",1,34,117
"RUS","FYUG-HRV",1,99,"EURO",1,56,79
"RUS","FYUG-HRV",2,99,"EURO",1,12,2
"RUS","FYUG-HRV",2,99,"EURO",1,34,26
"RUS","FYUG-HRV",2,99,"EURO",1,56,32
"RUS","FYUG-MKD",1,99,"EURO",1,12,12
"RUS","FYUG-MKD",1,99,"EURO",1,34,126
"RUS","FYUG-MKD",1,99,"EURO",1,56,46
"RUS","FYUG-MKD",2,99,"EURO",1,12,3
"RUS","FYUG-MKD",2,99,"EURO",1,34,16
"RUS","FYUG-MKD",2,99,"EURO",1,56,10
"RUS","FYUG-MNE",1,99,"EURO",1,12,6
"RUS","FYUG-MNE",1,99,"EURO",1,34,116
"RUS","FYUG-MNE",1,99,"EURO",1,56,72
"RUS","FYUG-MNE",2,99,"EURO",1,12,4
"RUS","FYUG-MNE",2,99,"EURO",1,34,21
"RUS","FYUG-MNE",2,99,"EURO",1,56,17
"RUS","FYUG-SRB",1,99,"EURO",1,12,99
"RUS","FYUG-SRB",1,99,"EURO",1,34,1173
"RUS","FYUG-SRB",1,99,"EURO",1,56,614
"RUS","FYUG-SRB",1,99,"EURO",1,99,1
"RUS","FYUG-SRB",2,99,"EURO",1,12,46
"RUS","FYUG-SRB",2,99,"EURO",1,34,141
"RUS","FYUG-SRB",2,99,"EURO",1,56,133
"RUS","FYUG-SRB",2,99,"EURO",1,99,1
"RUS","GAB",1,99,"AFRI",1,12,1
"RUS","GAB",1,99,"AFRI",1,34,9
"RUS","GAB",1,99,"AFRI",1,56,2
"RUS","GAB",2,99,"AFRI",1,34,2
"RUS","GAB",2,99,"AFRI",1,56,1
"RUS","GBR",1,99,"EURO",1,12,30
"RUS","GBR",1,99,"EURO",1,34,126
"RUS","GBR",1,99,"EURO",1,56,482
"RUS","GBR",2,99,"EURO",1,12,34
"RUS","GBR",2,99,"EURO",1,34,127
"RUS","GBR",2,99,"EURO",1,56,266
"RUS","GBR",2,99,"EURO",1,99,1
"RUS","GHA",1,99,"AFRI",1,12,6
"RUS","GHA",1,99,"AFRI",1,34,193
"RUS","GHA",1,99,"AFRI",1,56,35
"RUS","GHA",2,99,"AFRI",1,12,2
"RUS","GHA",2,99,"AFRI",1,34,51
"RUS","GHA",2,99,"AFRI",1,56,8
"RUS","GIB",1,99,"EURO",1,34,1
"RUS","GIB",2,99,"EURO",1,34,1
"RUS","GIB",2,99,"EURO",1,56,2
"RUS","GIN",1,99,"AFRI",1,12,4
"RUS","GIN",1,99,"AFRI",1,34,100
"RUS","GIN",1,99,"AFRI",1,56,30
"RUS","GIN",1,99,"AFRI",1,99,1
"RUS","GIN",2,99,"AFRI",1,12,1
"RUS","GIN",2,99,"AFRI",1,34,37
"RUS","GIN",2,99,"AFRI",1,56,4
"RUS","GMB",1,99,"AFRI",1,12,1
"RUS","GMB",1,99,"AFRI",1,34,3
"RUS","GMB",1,99,"AFRI",1,56,3
"RUS","GMB",2,99,"AFRI",1,12,1
"RUS","GMB",2,99,"AFRI",1,34,2
"RUS","GMB",2,99,"AFRI",1,56,1
"RUS","GNB",1,99,"AFRI",1,12,5
"RUS","GNB",1,99,"AFRI",1,34,68
"RUS","GNB",1,99,"AFRI",1,56,15
"RUS","GNB",2,99,"AFRI",1,34,37
"RUS","GNQ",1,99,"AFRI",1,12,1
"RUS","GNQ",1,99,"AFRI",1,34,61
"RUS","GNQ",1,99,"AFRI",1,56,3
"RUS","GNQ",2,99,"AFRI",1,34,35
"RUS","GNQ",2,99,"AFRI",1,56,1
"RUS","GRC",1,99,"EURO",1,12,107
"RUS","GRC",1,99,"EURO",1,34,283
"RUS","GRC",1,99,"EURO",1,56,243
"RUS","GRC",2,99,"EURO",1,12,89
"RUS","GRC",2,99,"EURO",1,34,204
"RUS","GRC",2,99,"EURO",1,56,121
"RUS","GRD",1,99,"SCAC",1,34,4
"RUS","GRD",1,99,"SCAC",1,56,4
"RUS","GRD",2,99,"SCAC",1,34,1
"RUS","GRD",2,99,"SCAC",1,56,1
"RUS","GTM",1,99,"SCAC",1,34,4
"RUS","GTM",1,99,"SCAC",1,56,5
"RUS","GTM",2,99,"SCAC",1,56,2
"RUS","GUM",1,99,"OCEA",1,12,1
"RUS","GUM",2,99,"OCEA",1,34,1
"RUS","GUY",1,99,"SCAC",1,34,6
"RUS","GUY",1,99,"SCAC",1,56,5
"RUS","GUY",2,99,"SCAC",1,12,1
"RUS","GUY",2,99,"SCAC",1,34,2
"RUS","GUY",2,99,"SCAC",1,56,3
"RUS","HKG",1,99,"ASIA",1,12,9
"RUS","HKG",1,99,"ASIA",1,34,16
"RUS","HKG",1,99,"ASIA",1,56,3
"RUS","HKG",2,99,"ASIA",1,12,1
"RUS","HKG",2,99,"ASIA",1,34,19
"RUS","HKG",2,99,"ASIA",1,56,2
"RUS","HND",1,99,"SCAC",1,12,2
"RUS","HND",1,99,"SCAC",1,34,4
"RUS","HND",1,99,"SCAC",1,56,6
"RUS","HND",2,99,"SCAC",1,12,1
"RUS","HND",2,99,"SCAC",1,34,4
"RUS","HND",2,99,"SCAC",1,56,4
"RUS","HTI",1,99,"SCAC",1,34,8
"RUS","HTI",1,99,"SCAC",1,56,5
"RUS","HTI",2,99,"SCAC",1,34,10
"RUS","HUN",1,99,"EURO",1,12,139
"RUS","HUN",1,99,"EURO",1,34,3195
"RUS","HUN",1,99,"EURO",1,56,4563
"RUS","HUN",1,99,"EURO",1,99,1
"RUS","HUN",2,99,"EURO",1,12,123
"RUS","HUN",2,99,"EURO",1,34,2990
"RUS","HUN",2,99,"EURO",1,56,4967
"RUS","HUN",2,99,"EURO",1,99,2
"RUS","IDN",1,99,"ASIA",1,12,3
"RUS","IDN",1,99,"ASIA",1,34,35
"RUS","IDN",1,99,"ASIA",1,56,40
"RUS","IDN",2,99,"ASIA",1,12,2
"RUS","IDN",2,99,"ASIA",1,34,26
"RUS","IDN",2,99,"ASIA",1,56,23
"RUS","IND",1,99,"ASIA",1,12,60
"RUS","IND",1,99,"ASIA",1,34,2958
"RUS","IND",1,99,"ASIA",1,56,949
"RUS","IND",2,99,"ASIA",1,12,24
"RUS","IND",2,99,"ASIA",1,34,981
"RUS","IND",2,99,"ASIA",1,56,246
"RUS","IND",2,99,"ASIA",1,99,1
"RUS","IRL",1,99,"EURO",1,12,1
"RUS","IRL",1,99,"EURO",1,34,4
"RUS","IRL",1,99,"EURO",1,56,35
"RUS","IRL",2,99,"EURO",1,34,5
"RUS","IRL",2,99,"EURO",1,56,15
"RUS","IRN",1,99,"ASIA",1,12,152
"RUS","IRN",1,99,"ASIA",1,34,620
"RUS","IRN",1,99,"ASIA",1,56,443
"RUS","IRN",2,99,"ASIA",1,12,89
"RUS","IRN",2,99,"ASIA",1,34,290
"RUS","IRN",2,99,"ASIA",1,56,262
"RUS","IRQ",1,99,"ASIA",1,12,17
"RUS","IRQ",1,99,"ASIA",1,34,361
"RUS","IRQ",1,99,"ASIA",1,56,373
"RUS","IRQ",2,99,"ASIA",1,12,11
"RUS","IRQ",2,99,"ASIA",1,34,61
"RUS","IRQ",2,99,"ASIA",1,56,99
"RUS","ISL",1,99,"EURO",1,34,7
"RUS","ISL",1,99,"EURO",1,56,9
"RUS","ISL",2,99,"EURO",1,12,1
"RUS","ISL",2,99,"EURO",1,34,5
"RUS","ISL",2,99,"EURO",1,56,11
"RUS","ISR",1,99,"ASIA",1,12,82
"RUS","ISR",1,99,"ASIA",1,34,381
"RUS","ISR",1,99,"ASIA",1,56,575
"RUS","ISR",1,99,"ASIA",1,99,6
"RUS","ISR",2,99,"ASIA",1,12,82
"RUS","ISR",2,99,"ASIA",1,34,281
"RUS","ISR",2,99,"ASIA",1,56,374
"RUS","ISR",2,99,"ASIA",1,99,4
"RUS","ITA",1,99,"EURO",1,12,42
"RUS","ITA",1,99,"EURO",1,34,221
"RUS","ITA",1,99,"EURO",1,56,446
"RUS","ITA",1,99,"EURO",1,99,2
"RUS","ITA",2,99,"EURO",1,12,27
"RUS","ITA",2,99,"EURO",1,34,101
"RUS","ITA",2,99,"EURO",1,56,214
"RUS","JAM",1,99,"SCAC",1,34,7
"RUS","JAM",1,99,"SCAC",1,56,3
"RUS","JAM",2,99,"SCAC",1,34,5
"RUS","JAM",2,99,"SCAC",1,56,1
"RUS","JOR",1,99,"ASIA",1,12,23
"RUS","JOR",1,99,"ASIA",1,34,337
"RUS","JOR",1,99,"ASIA",1,56,236
"RUS","JOR",2,99,"ASIA",1,12,15
"RUS","JOR",2,99,"ASIA",1,34,35
"RUS","JOR",2,99,"ASIA",1,56,30
"RUS","JOR",2,99,"ASIA",1,99,1
"RUS","JPN",1,99,"ASIA",1,12,24
"RUS","JPN",1,99,"ASIA",1,34,112
"RUS","JPN",1,99,"ASIA",1,56,216
"RUS","JPN",2,99,"ASIA",1,12,39
"RUS","JPN",2,99,"ASIA",1,34,113
"RUS","JPN",2,99,"ASIA",1,56,190
"RUS","JPN",2,99,"ASIA",1,99,1
"RUS","KEN",1,99,"AFRI",1,12,4
"RUS","KEN",1,99,"AFRI",1,34,256
"RUS","KEN",1,99,"AFRI",1,56,25
"RUS","KEN",2,99,"AFRI",1,12,4
"RUS","KEN",2,99,"AFRI",1,34,131
"RUS","KEN",2,99,"AFRI",1,56,11
"RUS","KHM",1,99,"ASIA",1,12,1
"RUS","KHM",1,99,"ASIA",1,34,51
"RUS","KHM",1,99,"ASIA",1,56,19
"RUS","KHM",2,99,"ASIA",1,12,2
"RUS","KHM",2,99,"ASIA",1,34,8
"RUS","KHM",2,99,"ASIA",1,56,6
"RUS","KIR",1,99,"OCEA",1,12,1
"RUS","KIR",1,99,"OCEA",1,34,1
"RUS","KIR",2,99,"OCEA",1,34,1
"RUS","KOREA-NS",1,99,"ASIA",1,12,1632
"RUS","KOREA-NS",1,99,"ASIA",1,34,5808
"RUS","KOREA-NS",1,99,"ASIA",1,56,1450
"RUS","KOREA-NS",1,99,"ASIA",1,99,907
"RUS","KOREA-NS",2,99,"ASIA",1,12,692
"RUS","KOREA-NS",2,99,"ASIA",1,34,1723
"RUS","KOREA-NS",2,99,"ASIA",1,56,1197
"RUS","KOREA-NS",2,99,"ASIA",1,99,9
"RUS","KWT",1,99,"ASIA",1,12,1
"RUS","KWT",1,99,"ASIA",1,34,20
"RUS","KWT",1,99,"ASIA",1,56,32
"RUS","KWT",2,99,"ASIA",1,34,11
"RUS","KWT",2,99,"ASIA",1,56,8
"RUS","LAO",1,99,"ASIA",1,12,3
"RUS","LAO",1,99,"ASIA",1,34,38
"RUS","LAO",1,99,"ASIA",1,56,19
"RUS","LAO",2,99,"ASIA",1,12,5
"RUS","LAO",2,99,"ASIA",1,34,6
"RUS","LAO",2,99,"ASIA",1,56,6
"RUS","LBN",1,99,"ASIA",1,12,21
"RUS","LBN",1,99,"ASIA",1,34,240
"RUS","LBN",1,99,"ASIA",1,56,457
"RUS","LBN",2,99,"ASIA",1,12,10
"RUS","LBN",2,99,"ASIA",1,34,49
"RUS","LBN",2,99,"ASIA",1,56,38
"RUS","LBR",1,99,"AFRI",1,56,5
"RUS","LBR",2,99,"AFRI",1,34,3
